NUTS2,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
EL52,10976.649301994887,11644.870754237301,12204.284035055418,13161.808883340716,14263.077016787012,14299.285781516466,15632.770160889282,16823.316881155744,17474.358624568707,16948.48953489587,15680.126915676417,14300.556185426996,13250.65667,12530.303917549922,12304.041274377942,12575.767816089527,12637.894717838903,12784.563980422547,13113.34885575449,13365.918142873992,12147.585975550477,13404.92964376693
EL53,11442.700135118193,12353.159188411473,13527.290289180823,15007.861171366594,15864.593467685892,16549.120226957457,17149.382866493743,17356.6436,16747.949047074253,17576.184629123178,17781.53255367429,17420.452677344096,18817.57791460285,17948.628627490012,17737.65186253615,17022.57048074871,15748.111143976657,15829.465759075907,15448.700329096433,14635.179470278044,12858.729738920165,14090.63849922916
EL54,10184.022541353963,10708.675089540862,11587.902971384505,12577.030648597623,12926.169827810465,13180.427152259865,13965.25679758308,14627.151774650509,14976.045991695944,14556.75079019721,14295.785639958376,13126.148979951111,12025.260756664748,11787.20477,11685.227212751359,11584.410070118121,11555.69212134167,11544.399701715138,11770.728336977361,11862.863204833142,10795.973174500772,11938.184509872048
EL61,10209.352993761335,10930.652073081515,11647.049195064259,13289.98397091097,14000.692186906625,13794.206842242236,15117.564188118879,15812.758170638177,16381.178596056829,15846.071926273758,14410.864606091762,12996.776739022856,12466.443830370898,12058.46063811282,12055.98317,12250.43378226788,12122.375733780067,12285.920145920642,12575.75149051678,12997.857063341868,12029.995175601127,13342.255933999053
EL62,13348.604032250145,14311.711211452564,14301.093355761144,16396.59619603211,17447.178758392667,18332.946276513394,19495.653183553215,20687.04169462561,21792.798349943136,20177.891151560572,19035.677488918172,16355.193790298297,15344.018820739155,14783.97625827767,15181.735881038601,14902.032753949357,14718.517907645737,14845.27651620252,15421.437021538703,15873.673780712124,12473.652343846143,14467.53734477766
EL63,9858.158936651584,10501.535051401928,11410.229547558845,12476.010325480185,13528.501960112251,13932.619363157706,15412.764294570368,16180.261648781625,16386.340402768947,15714.021847357104,15201.662937384168,13557.744636013107,12748.500948490773,12060.379470335474,11935.336794904142,11932.70683224832,11720.443301838512,11805.111676732382,12051.662698833912,12283.402193870776,11242.763779346149,12384.338225060696
EL64,14155.596318349395,14891.768821582597,15138.047927682073,16367.87365521682,16854.04114,17537.323378031342,18237.51169637561,19026.36949719805,19582.29012360123,18670.461213262013,17913.571754027034,16435.811021323036,15418.875852368828,14582.096187597417,14189.666210073425,14391.460019040687,14638.37864095137,14957.54469996995,15179.789173594325,15411.108712857038,14900.198200725898,16773.88451562175
EL65,11045.321512606764,11752.48790906803,12282.90536915799,13167.84701950332,13818.950245998905,14266.67803837953,15593.147919953102,16720.250589667958,17242.85363172735,16881.175809390807,16168.494284340264,14920.030800438262,14164.120167593594,13646.421737270879,13351.060830036486,13664.460750285809,13655.344167042438,13916.45458595053,13967.44511043799,14319.37149989468,13106.679879961759,14355.092255135287
ES11,12382.945089882556,13363.271281770925,14270.383998273515,15227.267602384925,16341.801440190353,17660.383086784266,19072.00340499475,20469.684510523977,21184.503511369025,20344.730148738792,20475.331347616164,20107.996975565467,19469.82520393836,19548.40041728245,19753.876532922623,20747.163807390294,21430.549502683796,22295.64167732576,23094.351265682297,23783.179826754214,21706.324083615622,23658.97789507508
ES12,13390.32488460498,14470.691204684974,15336.577636513843,16198.897513569282,17223.845363192435,18670.914125859912,20274.82209484263,21690.014052551098,22262.055366597608,20944.701916608752,21106.301910125505,20797.978192512284,19886.03826835507,19456.71124434972,19535.62386638452,20384.07437903115,20850.41719250255,21862.09665715253,22613.234854555245,23212.96094154595,20941.611094903703,23267.40880747977
ES13,14937.581666876009,16133.021108846173,17148.12618640054,17886.535795189153,18820.32210855927,20080.477673935617,21280.93796899341,22562.32004449169,22971.432629961524,21873.696885524332,21812.401446359632,21363.758680041363,20538.28350914864,20141.11826432843,20553.99997616985,21080.890796740856,21864.328216256305,22752.583756004686,23633.13861810078,24365.54642785345,22045.450257370787,23980.739103963002
ES21,19567.985186144633,20929.25441592802,22098.938209108856,23217.365208798055,24594.74405200316,26316.566284995697,28309.30178235635,30001.42350282507,30924.84770180813,29403.742369750475,29676.552783845626,29375.33438136699,28633.214872915956,28300.915809576953,28881.27363048493,29929.355407793137,30865.230640178142,31955.380505187288,32882.28527642423,33711.54495550461,30062.624411313805,32642.80303783555
ES22,20382.94683056791,21590.171358185704,22813.872305616944,23823.878483937086,25039.750427694475,26554.94425573058,28136.562991334777,29470.71752635464,30026.77109176112,28530.87746259282,28393.233737162787,28161.575890754983,27001.034352373543,26989.07350932343,27497.045200196517,28485.21222562712,29336.851759682715,30415.216290931745,31041.26311229384,31975.085669817723,28696.740601327157,30993.411194625034
ES23,17899.301751464423,19042.94384936418,19940.465270208533,21075.09654,21857.41475,22988.10582,24481.81881249938,25788.255759987278,26083.802186611516,24680.632168811837,24935.54920702395,24646.136297053527,23791.419874061772,23668.10008186463,24365.16583474802,25333.956630000288,25519.49685534591,26407.670563068226,27319.95299946013,27920.22584637003,25432.110773980792,26984.917544233103
ES24,16723.62106315614,17951.190292966396,19314.60281329733,20378.770076339864,21521.31972395607,22838.216300673186,24418.43081182478,26157.383118935166,26513.05316177591,24996.335981554796,25166.908325590077,24820.248663887203,23784.166922779834,24005.389948978638,24289.452346223414,24816.34731442366,25955.599290462673,27094.322610955816,28068.39473069137,28810.208875030854,26695.989454318078,28649.298991394495
ES30,21475.373601725907,23159.32610868722,24387.413160014465,25362.216881452165,26628.99714456849,28256.751069129878,30378.369462501843,31892.75479739714,32320.75500487056,31350.792620029304,30931.81880228055,31038.027591030193,30361.329398607613,29965.685230892806,30512.783495092157,32020.99929780667,33122.13150627329,34456.65217128118,35440.40412,36580.65377893703,32592.27922521431,35313.38379934113
ES41,14443.640160477567,15438.325230294231,16440.83684149206,17389.950381877694,18430.727294211723,19581.826464265905,20786.50401772078,22061.19148550278,22283.536345466848,21495.42675033305,21578.86410502312,21441.511239731568,20832.033920679674,20481.956767121177,20691.50514676749,21518.376441058823,22327.86362574463,23036.138785758165,24222.182503776356,24858.233065953653,22858.390413242985,24846.112921097945
ES42,12478.708214152897,13494.168385652527,14416.632595718573,15345.363492195977,16120.14553244729,17236.311090027466,18357.08455783608,19465.571365375952,19650.292345854003,18671.093306904473,18569.01617103261,18226.69532706006,17516.086678838616,17285.832066698702,17059.630993464303,18005.57059848784,18696.02154,19543.817985698206,20389.808538990932,20816.814997419944,19212.282998424293,20877.975936721225
ES43,10140.948841070536,10874.806777266715,11594.60762533206,12374.751379496034,13181.748144918985,14264.972488449634,15170.34951815781,16234.822603783072,16748.236827252662,16287.479686085506,16492.89293476778,16091.568621580896,15451.438692571828,15508.771834219779,15542.040360788835,16402.54638043539,17037.038060015486,18106.40825570749,18729.884098474813,19175.981459372146,17691.334028188587,19451.26201447577
ES51,19485.22393639701,21006.51337822963,22184.366033214992,23104.16965334228,24186.075508867605,25384.01361935294,26958.382703175175,28298.31220124161,28410.88524288805,26947.303197536803,27025.73381239442,26544.586784155315,25739.99489819748,25663.28653548884,26312.35358039122,27554.813506196697,28580.09040019396,29606.876450550997,30384.874639293183,31255.099103234585,27539.201403879088,29943.24956102637
ES52,15282.710043530216,16566.316412115255,17484.142865559694,18078.00019712795,18833.81611777374,19738.72182797067,20899.149824408414,21757.576805200235,21815.48448234054,20364.92197594034,20282.351540624946,19944.567042033992,18997.480861936463,18927.690736343473,19444.00169912058,20259.73228,20895.24701774615,21804.939944225327,22535.332667551866,23170.75835,20757.820992921406,22659.74678718707
ES53,20243.517477392383,21519.216596742885,22333.59917,22408.533306769572,23133.97556313769,24242.443259963344,25445.65873848545,26325.577184606555,26441.477594722957,24742.23181989353,24486.088592655204,24181.533878556038,23600.214406090585,23497.313893104074,24228.635562258667,25446.461842552937,26694.06176919917,27813.34736976425,28688.918038647673,29306.874002528653,22261.831926146482,25377.116227189956
ES61,11881.500830635005,12796.548314488906,13657.738228517164,14640.218740918112,15598.278109464132,16632.194565663944,17612.47569855684,18534.309969198406,18627.339543786653,17640.178313126267,17490.541333454486,17209.339084598323,16471.74261531355,16238.48084629612,16454.474093866073,17267.67834,17683.55178224714,18512.805013380363,19125.474723645573,19605.945967664666,17584.085122406363,19329.04519656553
ES62,13443.539295569124,14476.673777444477,15446.812319432727,16305.445081625525,17052.253417876967,18167.71425265094,19194.778203930706,20195.797554623347,20498.096949554194,19191.385412685784,19203.284663749197,18666.997926768672,18131.97667459001,18184.727728307542,18280.692183267773,19457.587556605093,19999.952327994295,20702.221619698023,21027.52519412085,21671.709206390078,19731.034267966446,21549.95228149767
ES63,14359.46651612448,14776.561819535562,15634.560027092622,16646.97858217666,17492.80102882384,18387.957264126042,19499.773373439366,20396.03025849166,20764.119601328905,20170.031328402252,19905.03695,19305.325835262985,18193.571471167033,18378.212032620402,18270.144982379792,18896.536228284906,19353.22500532179,19530.85112640433,20164.309069813775,20863.11657479991,19583.086790845187,20995.94390455686
ES64,14213.350603691539,14501.787751996957,15065.936233819446,16199.091562543013,17461.50401,18536.281004467724,19220.992087735245,19630.982933866922,19692.88641850542,19040.278061746063,18621.678128574997,17970.73517104963,16749.315336463224,16622.285434270758,16698.690890931357,17203.590208095615,17628.046853973345,17692.68372168812,18331.048743088148,18816.41253632501,17497.400586889715,18704.916136495085
ES70,15700.82974596489,16896.911351306895,17766.628517768582,18452.381901671015,18971.745475385233,19767.067891674644,20561.270739696087,21286.495858077556,21239.817786956926,19894.43542,19955.128270949554,19659.98844479873,18793.458865987388,18639.201921829324,18737.95310641969,19319.05626894346,19970.77163270002,20900.41144403477,21500.26670344688,21911.600526815386,17750.84549498217,19662.49855433232
FR10,39471.57489,40564.278061149125,41757.31252865859,42283.846583438586,43439.40639402165,44890.14601547979,46240.78530761772,48951.70355446817,50515.743709292015,48739.74441177875,51368.017129135565,51928.21288312829,52998.664033506066,53903.975206288866,54372.51929214267,55504.98653219164,56601.89143767684,57934.25479,59730.52570662484,61943.24848,57124.33324744532,61509.535506989814
FRB0,21656.36717533542,22405.895251318358,22854.469388728892,23304.02513718216,24208.145921125906,24635.596188008676,25502.000939050242,26542.10127036126,26305.785143554163,25597.126751464395,25996.354096147465,26617.204473499463,26759.359740613345,26877.152264808905,26953.820367923923,27429.558456708157,27562.441181969894,28239.58215267761,28816.959227752228,29456.656743795615,28348.67330805561,30222.943042463325
FRC1,21257.40784143034,21645.411044835797,22118.982697503827,22462.02854592021,23573.341896482863,23901.89338269206,24869.14283012972,26294.31216647867,26857.928899760038,25698.552154112174,25569.652551739677,26477.664673647712,26542.69923772035,26701.501868584826,27177.098306232198,27339.241593828923,27092.728004244353,28302.55247301252,29069.094642044725,29429.718485203375,28577.013580682786,30413.737440554167
FRC2,21094.531311301173,21976.63076520265,22383.320591627595,22674.408573375284,23342.09866389356,23551.24704995182,24108.58803570932,24963.143118279477,25307.77168062368,24279.597468943888,24356.97321045297,25011.854035996726,24076.996880114046,24051.428260736593,24480.872136847323,24995.121785824784,25485.654402713662,25998.38273926295,26148.09977355034,26973.929567962135,26137.79430029659,27223.968104469222
FRD1,20022.44682282498,20382.183747556548,20984.294766800136,21665.384540749426,22683.447685516872,23093.412740761138,24008.242763385053,24838.77082,25346.058571988346,24516.56831284673,24794.759937943418,25724.87741277943,25538.424149866405,25801.54215290063,25792.015292913642,26231.77405,26491.695597993432,26515.98059225766,27153.908042227948,27860.312186201434,26929.927300041127,28903.105937490243
FRD2,22340.843057870923,22838.14852526481,23306.316986966718,23922.585159328202,24759.39773258941,25283.48454095558,26109.27884575565,27561.75428630562,27786.52952592121,26559.034601203966,27442.788442171117,28125.83281549946,28429.273272368573,28600.12045509101,28629.803794389492,29181.731801788188,28817.844806249934,29270.884231996082,29513.96264235429,30012.462671280875,28629.303060223563,31419.854522085858
FRE1,18983.614750276647,19548.868797958185,20243.42311,20858.914820731683,21636.594300828714,22298.58555,23421.11418677544,24536.760295956214,25508.37994379412,24651.208458203255,24892.392742530814,25723.798649930788,25655.01353327626,25968.358976846837,26227.578537220124,26735.825866637762,27099.560480339915,27904.89293850106,28557.01370275354,29131.92773805339,28268.56004047261,30025.85977871376
FRE2,19814.12693283405,20359.91264791233,20777.067474214593,21288.16829947011,21731.174694397236,22206.769830833637,22725.62956784763,23874.504434436953,24132.521696988515,23166.98732757173,23605.317195552223,24204.071099572244,24439.527409794926,24436.139111700122,24361.904465842355,25063.30968019088,24715.807416806474,25678.971500997184,25851.17736704553,26483.524506258145,25443.441066364565,27071.895880384363
FRF1,24251.78975374938,24766.975043249786,25146.01929579074,25497.531714032844,26174.59223010979,26382.997246315575,27298.816354565948,28715.116940885968,29543.47290030358,28627.738865892625,28549.932897614817,29486.504798024103,29358.535466745237,29721.38703756538,30107.114502316934,30440.17740978521,31022.08953639572,31799.32249817288,32676.44018,33269.26192739611,31595.122956916148,33529.04682653165
FRF2,22558.861466445407,22635.716510740916,23046.618491616573,23218.045852969495,24949.346706509496,25201.694788711364,25975.068155506593,27407.933037050752,27787.786882550427,26194.81401813068,26560.415532931165,28158.58352924622,27439.48568996543,27661.559901061086,27602.282985352784,27813.82471950413,27550.823252688173,28698.87375822018,29582.62681767211,29943.553622165276,28502.25789315342,30587.39618
FRF3,19753.320756885045,20414.780806032108,20876.774517375183,21353.763662291665,22322.71654233258,22710.33943445312,23501.810340066506,24310.509807977414,24286.301212814225,23441.878514726108,23377.886104163477,23896.987097649722,23760.617852631865,24009.172790174984,24391.339299017203,24662.66301834142,24652.915491053936,25333.568052668616,25716.714051347244,26147.778872722356,25157.62030953835,26821.98002597827
FRG0,21605.01065868389,22516.595925439386,23068.52399756354,23612.931362811505,24356.405616453594,25010.711804300005,25801.746051849444,26933.18830733643,27846.577231302188,26759.826371385752,26780.75147802251,28016.077251671915,28136.909123843052,28389.604387175445,28718.546734571843,29298.96420933965,29692.29447949932,30423.730572705983,31072.144005047834,32005.831663584628,31239.73414,32816.03601869124
FRH0,20794.692056187774,21453.520331554697,21897.805494396776,22468.373338331254,23839.793986125474,24628.206946815433,25552.29640391736,26314.01011701484,26150.139330685673,25132.107573264664,25220.84883525379,26179.536927316367,26417.37025489196,26670.526070616354,27154.864135767486,27719.510603093644,28237.73812357309,29165.613106013312,29554.41813220188,30403.409507537435,29547.826138504104,31283.780817995343
FRI1,21555.71874351183,22724.73315121532,23408.39294758801,23727.47048369634,24401.09252,25159.572125603427,26367.786425829017,27284.332363237052,27225.38373785453,26743.432984928593,27292.01213234202,28293.929783147058,28394.641460512423,28196.743997161197,28564.513302023195,29042.67457984951,29541.499019979685,30075.189225044916,30884.27642071125,31587.217286842693,30234.503661555445,32455.724399675535
FRI2,19311.054063868298,19948.728408652743,20832.81852637203,21218.935026083003,21527.629277834414,22374.75033918132,23185.122858862807,23901.853593143023,23748.547066931445,23193.45902114494,22664.105087570733,23301.716972170045,23488.75557956387,24052.87257511434,24399.271121226902,24811.423910377747,24650.78836708491,25335.630500130697,25717.921193515525,26956.775196180228,26303.32678865075,27863.119983167784
FRI3,19795.01665679014,20463.579027671072,21191.291520848514,21713.26295366896,22556.200751463468,22894.77575,23665.788345727073,24786.85236,24750.88263418664,24106.737855530155,24420.88995307742,25354.85126616278,25890.46133080268,26037.756616878396,26445.77120294955,26661.25124,26788.0037,27517.30355972376,28269.262517979456,29050.292675784367,28120.802310513714,29940.478895743887
FRJ1,18647.13927905767,19432.722829298924,19839.897719409073,20583.80676076647,21363.866780435037,21918.63933398406,22877.322677795735,23729.60361127273,24241.85755376846,23688.11784487282,23957.695298423958,24628.08131395489,24543.10797528836,24346.92044,24540.469662653475,24858.272655042067,25139.607124611975,25647.806722428937,26157.673879763042,26848.085954700175,26075.44577563134,28125.943663138136
FRJ2,20823.274200292137,22093.903853332526,22686.98097638892,23088.666206279242,23961.614473129725,25003.002107490396,26615.285387396096,26815.703388349848,27270.65619816308,26783.561852470408,26742.63886324866,27811.05041640548,28565.946329382434,28937.625860778557,29562.52112591431,30184.16779332481,30728.100792933776,31250.181647790127,32246.820516932967,33018.70863207462,30601.502327904782,32566.00091680389
FRK1,19818.301254279937,20284.525785291775,20864.631004697683,21327.257092683576,22247.020580150464,22802.386882508283,23531.698327317587,24646.543916096132,24525.901675506368,23748.106348086705,23760.701268455166,24953.956593780033,25017.524503287783,25437.264485868414,25739.37804905837,26290.698468180748,26476.200535135897,27833.444268837287,28399.70596316063,29142.411388299235,28167.105805098487,30043.677534418526
FRK2,24690.311581703794,25428.905913519222,25699.48055120784,26135.157720357172,27555.323876845152,28212.21127159217,29610.201772161905,30643.047537907856,31663.325012027504,30246.80436148778,30874.633327186344,31972.360807385518,32034.40379993566,32090.287904846413,32339.442504881583,32861.071831960646,33533.58519886406,34378.93170716075,35518.52775832137,36314.641170755334,34724.165129497786,36736.59819137957
FRL0,22120.436647915187,23080.153277030542,23532.02162827228,24177.88150559052,25373.74881651965,26335.206993132524,27439.55639105239,28142.563293904317,28505.66250105214,27997.004736909174,29200.99894777773,29687.827815272733,30428.788858686403,30256.05434349246,30501.826249268077,30956.114614743638,31291.657307711303,32130.952972535673,32850.64890342683,33503.71307320992,31873.852886225533,37336.369699522606
FRM0,17896.605037442496,18689.879787427628,18914.930333864784,19447.186114605396,20116.314284506923,21003.071686521936,22130.063443923867,22301.334518680924,24015.401068106654,24491.222675137564,24505.65560086925,25390.001462704222,25584.888239627897,25662.475640833458,25733.22393989118,26330.240189682936,26438.36528422932,27042.91540523918,27751.496068573993,28291.03513100693,26309.43756346359,29169.872006950576
FRY1,11464.085632167125,12359.480733255368,12964.44091,14020.392834420994,14720.614382725305,15859.178866908802,16897.021235936267,17512.05902032213,18547.432157208128,17774.801780868085,18679.868797406314,19419.673576224763,19876.137781713507,20132.346994491825,20682.207157018376,21137.490372952954,21710.31694334847,22043.741937606177,22686.592647749316,23646.11929124033,22621.340523882896,23403.528687420632
FRY2,13917.59108,14745.564518215355,15193.808405813481,15943.892400861936,16749.464265764804,17611.760130510982,18454.939507004718,19079.526311819576,19909.125883533277,19220.01291611588,20044.168423509473,20757.243984695036,21236.494628750348,21462.063384610592,22156.515442381173,22769.818077752134,22976.997450063747,23581.404960895776,24123.29201725676,24341.578236965994,23948.563914457747,24914.52505758852
FRY3,12054.092755125974,13465.370609795153,13794.653472072827,13004.837871769341,13221.047073257854,13482.77662319408,14111.986171669401,13987.635602330178,14290.086014247536,14475.050006905185,14777.244149493537,15037.487002681552,15784.066631058886,15795.63981,15710.911555136365,15366.97900833125,15337.847871929667,15360.178637886116,15764.28323096535,15728.988419400876,14993.143550553601,15524.147122651055
FRY4,13334.948081427978,14107.84488552969,14851.66987072535,15494.925683234776,16336.01617583341,17184.65481616805,18132.057568014814,19105.737639889838,19611.110423755028,18691.845794278044,18713.367822139084,19397.729371057267,19643.20146196867,19791.846035758463,20140.026840158665,20634.904029142133,21180.116868560388,21736.27877173438,21989.58831068238,22487.593037702765,22051.73778188193,23430.67897061035
FRY5,5422.762091083404,5404.298874104401,5309.003041286506,5609.4736187544695,5980.4499996358045,6303.880048791853,6862.509138668374,6996.875,7764.9167525038265,7370.147500470982,7572.113732146729,7562.958917410037,7667.853768442474,7915.190073573867,8291.516362482287,8955.678348242163,9163.025391411154,9673.746616935114,9439.798783611495,9936.493569602973,9969.288084,10735.021917457505
HR02,3718.2878293765134,4122.428125564827,4592.573656752154,4783.282997306343,5201.867329045185,5583.198773,6375.973374331579,6893.363150397476,7711.091132353409,7339.767114008521,7123.151116953472,7219.316619438295,7083.306413690172,7108.851831393372,6915.346915120132,7227.763051510097,7651.072752266439,8026.434188,8628.512422841559,9279.874390701163,8917.738079,10423.20076336693
HR03,5437.8769869102025,5864.039495594891,6418.116612847969,7137.5848201880935,7915.679023,8480.972219131232,9223.986369432667,10243.494886173834,11029.18607459301,10263.841726059441,10205.597431020833,10183.893603202432,10040.55152915421,10070.580226404754,10161.98866940956,10502.81855944154,11169.264658774933,12007.759729222402,12768.210266198372,13448.465516174738,11513.517000607164,13927.425998658875
HR05,8658.052985310818,9793.284416031584,10802.784586675365,11920.029523570856,13125.228659583474,14781.949715814946,16383.166321621848,17829.998281569267,19644.234960698766,18628.63807413726,19966.709298589365,19722.857067138477,19324.341916508994,19010.579237960705,19013.19659992291,19627.41010281582,20524.983018403844,21836.232695192604,23311.762310193626,24802.03855265853,22838.31770873686,26065.275492752586
HR06,4302.268878887273,4622.109590169085,5344.613237074277,5558.516973572271,5854.831990576577,6380.291529103966,6956.342078504974,7685.5736178301295,8444.228527,8025.318799271316,7616.334064436839,7739.310391176938,7705.582749,8028.710912474271,7926.105223,8240.554384425346,8770.832228548288,9447.100542,10205.87940624602,10991.143209564883,10508.230268925468,12042.320009428666
ITC1,23595.545933653848,24654.01769579286,25509.584530301756,26424.28687,27221.27166392765,27811.22636414263,28841.737692562478,29727.76472,29460.456010901566,27298.037643166837,28296.844854520157,28941.775203037392,27931.182352614876,28138.756785189442,28111.23195,28810.388044950883,29667.939107153692,30764.211454099306,31541.429238437293,31828.86707257486,29379.04540643628,32503.059103684376
ITC2,28949.781677758052,30399.16829458469,31480.053960300636,33565.868934982514,34170.28235216777,34983.346769924836,35966.77944750846,36733.76873455502,37644.08155469608,35794.095561791095,37318.14708917192,38054.941684427424,38327.559797337104,36579.86260365296,36209.13096027136,36362.79811208702,36295.83562937889,37703.37156705637,38220.54780410893,38685.825248899746,35660.620311275336,38497.44941130962
ITC3,23031.848730339774,24585.281298646358,25003.59837773668,26073.633793799614,26989.17929188574,27642.41468341713,28485.786577266113,30099.77138360364,30728.82044195929,29126.281134380257,28962.587737514114,29607.099867951198,29122.31085418742,28826.066796780993,29470.898968691192,30061.614844143754,30857.497583040065,31668.425317088862,31976.671395700796,32684.849117405316,29656.911673856557,32543.511832439355
ITC4,28966.35525353054,30359.459107667142,31582.30064084108,32455.945330998387,33246.50534185367,33708.94645,34494.03131655296,35723.30756978101,36766.48339,34779.03963887643,36146.43909890313,36706.77530621695,35815.87565236651,35243.32928610471,35786.00972489894,36397.58893450968,37459.40807838813,38416.89902901774,39401.40555255943,39752.90967295129,37195.93976705497,41496.615657241346
ITF1,19115.46668548596,20050.733370332197,20447.920949906787,20704.123354314695,20609.912893048804,21509.776973593744,22418.122519816334,23293.856202900988,23652.691551253825,22618.710979077638,23235.694920494865,24258.820962669837,24190.980336791767,23784.92746793258,23803.602928902383,24032.957319004763,24220.856003286608,24970.523543872197,25243.139858153423,25502.362289479446,23630.946078685196,26112.95600665724
ITF2,16798.66902953168,17725.40346161982,18220.337924357413,18568.579285288455,19328.06632559098,19841.20877746084,21192.424604021955,22107.255063229313,21726.17005134469,21205.555660680835,21170.03599,21282.304584265094,20675.180621567553,19394.527261588726,19206.160493708794,19680.24843,19931.618638436776,20510.570687418938,21015.742226745475,21647.815925474835,20420.410227741617,22594.174532950045
ITF3,14520.999200027143,15360.372394706013,16031.359507308996,16369.840118228127,16831.70776773241,17192.679856583527,17827.634950712414,18444.30959878174,18462.962690869303,17941.372427589573,17720.34747008333,17688.0766,17611.488997258388,17324.287037212027,17415.62023462832,17876.834178386285,18218.358380895985,18646.971066641694,18934.81897707903,19367.26378505898,17979.376566728108,19828.68857414131
ITF4,14310.482548829745,14966.756531333162,15361.047122710657,15740.477348089358,16201.025021803833,16478.32314111894,17166.316376320374,17576.76762,17359.49257769861,16871.94021590878,17158.923070791967,17491.748257613326,17603.90533579897,17218.560919978583,17367.634119282317,17802.05051646839,18210.47373282374,18584.086696369617,19088.640093417438,19414.47777502762,18350.51937556045,20246.80097524593
ITF5,16333.615453301385,16907.861809397335,17456.770439940847,17520.43193917372,18119.881245742257,18385.512108364168,19536.392305854322,20457.844512907246,20466.854236443705,19380.691046485783,19212.142432949204,19907.52251243995,19850.697321181993,20444.636827980263,19780.970938532235,21575.42443251994,21622.812943618646,21978.054572258367,23210.89298148385,23070.46171858636,21007.06004836838,24385.797883073763
ITF6,12946.846877045755,13712.56666346332,14086.95911980221,14590.674813615786,15269.92193,15770.780215328406,16369.752011907465,16881.548447034565,17133.967672645744,16728.916640990574,16739.98188104725,16874.30687574193,16615.992798709296,16355.768103830454,16261.871714500778,16456.456902660353,16811.71950789595,17230.629782383003,17292.929166945996,17521.83684175017,16406.137975091206,18132.82374888544
ITG1,13871.405068088892,14693.28261486183,15176.548414774528,15729.15722632059,16159.902047317944,16861.976630524503,17500.27597915501,17861.278583781706,18022.12574806129,17479.230581488067,17497.133748806762,17448.256560651862,17369.15802736734,17128.577195391746,16822.05240477818,17134.01598085702,17324.26664535209,17767.23517949336,17937.89714191366,18238.36295376963,17234.43323371533,19019.892608258055
ITG2,15263.23209,16204.123452787659,16591.167874434665,17335.53379331811,18135.168318067284,18491.32950800851,19252.570122802546,19830.38881301383,20340.024426066273,19753.45541696988,19821.99429041713,20124.173150311653,20148.143985876202,19614.295565710516,19673.403415857403,20462.483668376757,20388.001889811334,20847.267202211093,21272.102462232688,21851.03223,20234.949780376402,22442.196568145286
ITH1,31383.177080948113,32228.947670900736,32599.247327624198,33629.51532881131,35493.73568924426,35793.81113524252,37439.15004693976,38802.93736964031,39530.81178333449,38948.27235178268,39987.69107802978,41095.60552412144,42520.11362450762,42755.09705464418,42965.66282943563,43668.65253265482,44397.17675280441,45761.99627856507,47440.01199760048,48543.35081357614,44957.19467,48477.05790859057
ITH2,29499.62274577316,30756.44620606776,31444.048243314104,32181.006746237676,32812.44173825392,33164.79362897683,34101.20229252049,35542.63258334689,35625.97084,34698.747627496086,35244.78890037217,35865.170120551586,35682.06467313877,36322.32605659546,36110.60089826438,35923.78499706422,36434.80323921759,37134.98556304139,38536.91929013997,39475.48467,36944.18114314525,39923.049398154806
ITH3,24851.929484093744,25696.09500108682,26175.167014569975,27278.10312392945,28312.166183918504,28800.932804612854,29626.55273,30708.571418925778,30391.514955394654,28994.56045499706,29456.268202391264,30353.542888503704,29765.18866750912,29689.87731,30135.177115982347,30765.903399233157,31848.900186641935,32754.348275259745,33396.38954495613,33999.15243654022,31223.88547309532,34449.28262382876
ITH4,23585.843240564085,24780.90782721179,25485.57329918723,25587.244769347115,26354.978087204818,27335.256170141925,28534.781799695644,29708.88894407059,29277.980771679926,27495.38848963747,28481.992968488714,29122.71567317713,28233.470247016692,28456.791786361813,28635.835243562364,29530.566506011473,30057.876613210898,30827.71483391037,31786.113255528813,32495.608940412123,30383.206656187616,33693.993391648844
ITH5,26440.45738515929,27799.516814833743,28565.451385159122,29194.206871594164,30084.889052688945,30589.832971104424,32021.974157460725,33387.69937918345,33429.10245762574,31284.58558148273,31782.127874473186,32923.59653627566,32328.835970281332,32403.139153401527,32924.10317940744,33551.608264249975,34533.08097432522,35493.602368412045,36252.953269514524,36498.34632184709,34052.25532742295,37831.70610441193
ITI1,23108.838978342184,24236.40795603368,25066.615529839168,25850.359479607763,26625.20779992962,26949.73043,28010.425513678616,29083.07440085517,29070.66278,28234.713286394333,28400.665624919064,29011.00110217663,28810.893697260104,28504.470504765948,29037.586000881874,29379.285186266865,30131.92010996071,30815.203239863804,31635.240169308156,32930.43093,29194.452079928396,32084.999045456578
ITI2,21579.946981399633,22639.158346346157,23114.08222945232,23767.618685434256,24450.521448961677,24694.84827730667,25740.788143368925,26625.213814046696,26619.560196622308,24765.415397207948,25064.089308052437,25214.68323,24495.517218530404,24030.447766543974,23608.92681193455,24360.27504593105,24595.845228777096,25271.852638843484,26172.26692771174,26423.529088611765,24354.001827239663,26746.26669070035
